Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch,DMPPitch
165.17,496.0,-5226.0,-17052.0,-4.69,-35.5,-162.96,-163.53,-22.73
165.26,464.0,-4208.0,-17346.0,-4.52,-35.38,-166.36,-166.6,-11.66
165.34,494.0,-3394.0,-17410.0,-4.41,-35.26,-168.97,-169.42,-11.31
165.42,488.0,-2042.0,-17750.0,-4.47,-35.28,-173.44,-172.39,-10.94
165.5,472.0,-1544.0,-17742.0,-4.64,-35.54,-175.03,-175.26,-10.56
165.59,500.0,-510.0,-17806.0,-4.45,-35.19,-178.36,-178.14,0.32
165.66,486.0,154.0,-17798.0,-4.32,-35.08,179.5,179.15,0.68
165.74,468.0,1014.0,-17742.0,-4.8,-35.53,176.73,176.51,1.04
165.82,476.0,1940.0,-17768.0,-4.63,-35.34,173.77,173.82,1.39
165.9,470.0,2412.0,-17550.0,-4.63,-35.23,172.17,171.21,11.6
165.97,446.0,3910.0,-17312.0,-4.64,-35.17,167.27,168.39,11.97
166.05,440.0,4416.0,-17082.0,-4.62,-35.23,165.51,165.66,12.38
166.13,464.0,5508.0,-16932.0,-4.56,-35.18,161.98,162.86,12.76
166.22,428.0,6576.0,-16442.0,-4.62,-35.55,158.2,159.31,23.37
166.29,428.0,6800.0,-16302.0,-4.79,-35.78,157.36,156.61,23.74
166.37,396.0,7810.0,-15884.0,-4.79,-35.74,153.82,153.86,24.09
166.45,474.0,8398.0,-15462.0,-4.89,-35.83,151.49,151.13,24.46
166.53,436.0,9428.0,-14902.0,-4.6,-35.5,147.68,148.06,34.99
166.61,430.0,9820.0,-14508.0,-4.85,-35.78,145.91,145.34,35.35
166.69,446.0,10690.0,-13824.0,-4.71,-35.6,142.29,142.58,35.69
166.77,390.0,11252.0,-13342.0,-4.48,-35.39,139.86,139.81,36.05
166.85,406.0,11638.0,-12798.0,-4.71,-35.67,137.72,136.72,46.52
166.93,376.0,12754.0,-11680.0,-4.5,-35.4,132.48,133.85,46.88
167.01,416.0,12912.0,-11432.0,-4.4,-35.39,131.52,131.11,47.25
167.09,352.0,14006.0,-10132.0,-4.75,-35.71,125.88,128.12,47.6
167.17,378.0,14112.0,-9574.0,-4.47,-35.61,124.15,124.99,58.07
167.25,400.0,14308.0,-9318.0,-4.42,-35.6,123.07,122.31,58.44
167.33,378.0,14830.0,-8256.0,-4.56,-35.69,119.11,119.52,58.8
167.41,430.0,15082.0,-7476.0,-4.42,-35.58,116.37,116.74,59.14
167.5,350.0,15324.0,-6720.0,-4.39,-35.48,113.68,113.71,69.41
167.57,378.0,15734.0,-5654.0,-4.34,-35.44,109.77,110.89,69.77
167.65,352.0,15852.0,-5394.0,-4.43,-35.59,108.79,108.19,70.14
167.73,346.0,16232.0,-3986.0,-4.31,-35.43,103.8,105.33,70.5
167.81,394.0,16232.0,-3104.0,-4.65,-36.13,100.83,101.84,80.69
167.89,376.0,16460.0,-2380.0,-4.34,-35.88,98.23,99.01,81.06
167.97,378.0,16276.0,-1880.0,-4.36,-35.95,96.59,96.34,81.4
168.04,394.0,16320.0,-792.0,-4.46,-36.03,92.78,93.57,81.76
168.12,392.0,16164.0,-110.0,-4.31,-36.07,90.39,90.41,88.02
168.2,366.0,16054.0,802.0,-4.54,-36.3,87.14,87.69,87.73
168.27,376.0,16026.0,1162.0,-4.38,-36.18,85.85,85.12,87.42
168.34,402.0,15824.0,2160.0,-4.46,-36.21,82.23,82.43,87.1
168.42,374.0,15726.0,3276.0,-3.87,-35.76,78.23,79.36,77.76
168.5,364.0,15542.0,3702.0,-4.34,-36.3,76.6,76.67,77.42
168.57,320.0,15284.0,4622.0,-4.34,-36.3,73.17,73.92,77.08
168.65,356.0,14846.0,5448.0,-4.17,-36.18,69.85,71.13,76.72
168.72,388.0,14670.0,5828.0,-4.16,-36.33,68.33,68.21,67.28
168.8,360.0,14224.0,6518.0,-4.4,-36.57,65.38,65.5,66.94
168.87,396.0,13888.0,7104.0,-4.37,-36.54,62.91,62.81,66.58
168.95,366.0,13480.0,7834.0,-4.18,-36.34,59.84,60.1,66.2
169.02,366.0,13168.0,8260.0,-4.11,-36.37,57.9,57.29,56.78
169.1,366.0,12668.0,8944.0,-4.3,-36.52,54.78,54.61,56.45
169.17,340.0,12146.0,9728.0,-4.31,-36.52,51.31,51.85,56.09
169.24,374.0,11506.0,10186.0,-3.92,-36.16,48.48,49.11,55.72
169.32,378.0,10896.0,10692.0,-4.27,-36.64,45.54,46.06,46.15
169.4,382.0,10210.0,11410.0,-4.11,-36.5,41.82,43.2,45.79
169.47,368.0,9562.0,11864.0,-4.07,-36.57,38.87,40.31,45.44
169.55,350.0,8986.0,12266.0,-4.31,-36.92,36.23,37.45,45.08
169.63,376.0,8420.0,12554.0,-4.21,-37.09,33.85,34.07,34.98
169.71,382.0,8056.0,12652.0,-4.24,-37.13,32.49,31.41,34.62
169.78,380.0,6976.0,13332.0,-4.22,-37.04,27.62,28.6,34.26
169.85,388.0,6484.0,13682.0,-4.21,-37.1,25.36,25.82,33.89
169.93,400.0,5754.0,13846.0,-4.15,-37.04,22.57,22.97,24.22
170.0,372.0,5226.0,14070.0,-4.07,-36.99,20.38,20.25,23.86
170.08,400.0,4298.0,14276.0,-4.34,-37.26,16.76,17.44,23.51
170.15,382.0,3934.0,14562.0,-4.27,-37.23,15.12,14.73,23.18
170.23,432.0,2718.0,14604.0,-4.0,-37.0,10.54,11.65,13.48
170.31,400.0,2348.0,14824.0,-4.02,-37.1,9.0,8.92,13.12
170.38,416.0,1674.0,14984.0,-4.07,-37.14,6.37,6.27,12.76
170.45,398.0,704.0,14964.0,-4.15,-37.21,2.69,3.52,12.41
170.52,376.0,74.0,15026.0,-4.0,-37.18,0.28,0.69,3.09
170.59,434.0,-668.0,14946.0,-4.09,-37.3,-2.56,-1.92,2.75
170.66,402.0,-1128.0,14932.0,-4.24,-37.49,-4.32,-4.62,2.41
170.74,416.0,-2062.0,14892.0,-3.83,-37.07,-7.88,-7.4,2.03
170.82,446.0,-3020.0,14676.0,-4.36,-37.58,-11.63,-10.52,-7.62
170.9,436.0,-3670.0,14592.0,-4.08,-37.37,-14.12,-13.45,-7.98
170.97,436.0,-4196.0,14452.0,-4.01,-37.34,-16.19,-16.31,-8.35
171.05,410.0,-5256.0,14086.0,-3.79,-37.11,-20.46,-19.28,-8.71
171.13,426.0,-5612.0,14036.0,-4.08,-37.47,-21.79,-22.18,-18.76
171.21,462.0,-6466.0,13760.0,-4.09,-37.45,-25.17,-25.11,-19.12
171.29,502.0,-7486.0,13122.0,-3.76,-37.12,-29.7,-28.17,-19.49
171.36,524.0,-8112.0,12806.0,-4.05,-37.54,-32.35,-31.22,-19.85
171.45,496.0,-8762.0,12492.0,-3.9,-37.38,-35.05,-34.34,-30.24
171.53,472.0,-9182.0,12338.0,-3.96,-37.49,-36.66,-37.21,-30.6
171.61,528.0,-9864.0,11748.0,-3.67,-37.16,-40.02,-40.11,-30.95
171.68,494.0,-10486.0,11312.0,-4.06,-37.54,-42.83,-43.02,-31.31
171.77,518.0,-11104.0,10592.0,-3.86,-37.06,-46.35,-45.93,-41.54
171.85,518.0,-11502.0,10424.0,-3.85,-37.08,-47.81,-48.77,-41.9
171.93,536.0,-11932.0,9978.0,-3.92,-37.09,-50.1,-51.57,-42.24
172.01,514.0,-12374.0,9538.0,-4.21,-37.27,-52.37,-54.28,-42.61
172.09,520.0,-12876.0,8716.0,-3.66,-36.35,-55.91,-56.93,-52.8
172.17,504.0,-13264.0,8350.0,-4.15,-36.77,-57.81,-59.63,-53.14
172.25,538.0,-13774.0,7576.0,-4.06,-36.55,-61.19,-62.37,-53.5
172.32,530.0,-14332.0,6678.0,-3.93,-36.33,-65.02,-65.18,-53.87
172.41,532.0,-14716.0,6088.0,-4.11,-36.32,-67.53,-67.99,-64.35
172.49,512.0,-15040.0,5342.0,-4.18,-36.35,-70.45,-70.8,-64.71
172.56,562.0,-15200.0,4696.0,-3.86,-36.02,-72.83,-73.54,-65.07
172.64,528.0,-15550.0,4044.0,-4.33,-36.43,-75.42,-76.3,-65.43
172.73,604.0,-15838.0,3178.0,-4.22,-36.29,-78.65,-79.36,-75.93
172.81,546.0,-16180.0,2244.0,-4.17,-36.19,-82.1,-82.18,-76.3
172.88,560.0,-16188.0,1758.0,-3.98,-36.01,-83.8,-84.89,-76.68
172.96,546.0,-16316.0,672.0,-4.13,-36.07,-87.64,-87.7,-77.03
173.05,550.0,-16434.0,58.0,-4.27,-35.99,-89.8,-90.47,-86.9
173.12,552.0,-16328.0,-702.0,-4.11,-35.78,-92.46,-93.13,-87.14
173.2,574.0,-16596.0,-1146.0,-4.7,-36.34,-93.95,-95.8,-87.37
173.28,594.0,-16402.0,-2216.0,-4.24,-35.75,-97.69,-98.55,-87.55
173.37,530.0,-16408.0,-3310.0,-4.17,-35.6,-101.41,-101.59,-80.16
173.45,644.0,-16258.0,-4124.0,-4.51,-35.93,-104.23,-104.49,-79.82
173.53,572.0,-16072.0,-4882.0,-4.37,-35.78,-106.9,-107.36,-79.48
173.61,584.0,-15892.0,-5594.0,-4.43,-35.8,-109.39,-110.19,-79.11
173.7,590.0,-15690.0,-6524.0,-4.5,-35.78,-112.58,-113.1,-68.01
173.78,568.0,-15344.0,-7330.0,-4.47,-35.72,-115.53,-115.96,-67.63
173.86,590.0,-14834.0,-8276.0,-4.27,-35.49,-119.16,-118.88,-67.26
173.94,542.0,-14686.0,-8792.0,-4.69,-35.92,-120.91,-121.71,-66.9
174.03,566.0,-14240.0,-9880.0,-4.31,-35.47,-124.75,-124.76,-55.74
174.11,548.0,-13652.0,-10344.0,-4.16,-35.32,-127.15,-127.59,-55.37
174.19,592.0,-13008.0,-11396.0,-4.37,-35.5,-131.22,-130.58,-55.0
174.27,562.0,-12786.0,-11804.0,-4.53,-35.71,-132.71,-133.44,-54.62
174.37,524.0,-12222.0,-12510.0,-4.26,-35.3,-135.67,-136.6,-43.26
174.45,562.0,-11506.0,-13192.0,-4.26,-35.25,-138.91,-139.45,-42.9
174.53,554.0,-10432.0,-14092.0,-4.44,-35.4,-143.49,-142.46,-42.53
174.61,584.0,-10390.0,-14278.0,-4.62,-35.64,-143.96,-145.27,-42.19
174.71,540.0,-9570.0,-14788.0,-5.02,-35.8,-147.09,-148.25,-30.74
174.79,536.0,-8346.0,-15572.0,-4.53,-35.25,-151.81,-151.17,-30.35
174.87,486.0,-7766.0,-15830.0,-4.32,-35.08,-153.87,-154.01,-29.96
174.95,500.0,-6918.0,-16388.0,-4.75,-35.5,-157.11,-156.91,-29.59
175.04,520.0,-5748.0,-16710.0,-4.58,-35.46,-161.02,-160.17,-18.48
175.12,510.0,-5544.0,-16944.0,-4.48,-35.42,-161.88,-162.95,-18.11
175.2,520.0,-4866.0,-17114.0,-4.54,-35.4,-164.13,-165.68,-17.75
175.28,512.0,-3162.0,-17564.0,-4.52,-35.26,-169.79,-168.66,-17.39
175.36,478.0,-2848.0,-17682.0,-4.87,-35.68,-170.85,-171.54,-6.39
175.44,480.0,-1788.0,-17724.0,-4.63,-35.39,-174.24,-174.37,-6.01
175.52,476.0,-814.0,-17812.0,-4.6,-35.35,-177.38,-177.22,-5.65
175.6,504.0,-10.0,-17790.0,-5.08,-35.85,-179.97,-180.05,-5.3
175.68,462.0,998.0,-17704.0,-4.63,-35.35,176.77,177.11,5.4
175.76,438.0,1656.0,-17728.0,-4.37,-35.12,174.66,174.5,5.78
175.84,460.0,2210.0,-17692.0,-4.95,-35.69,172.88,171.9,6.14
175.91,456.0,3586.0,-17360.0,-4.75,-35.4,168.33,169.12,6.5
175.99,414.0,4586.0,-17212.0,-4.42,-35.2,165.08,166.0,16.81
176.07,422.0,5078.0,-17008.0,-4.7,-35.54,163.38,163.27,17.16
176.15,416.0,6290.0,-16520.0,-4.59,-35.42,159.16,160.42,17.52
176.23,408.0,6610.0,-16402.0,-4.6,-35.52,158.05,157.71,17.9
176.32,422.0,7430.0,-15944.0,-4.82,-35.89,155.01,154.37,28.53
176.39,446.0,8034.0,-15520.0,-4.62,-35.65,152.63,151.69,28.9
176.47,410.0,9236.0,-14946.0,-4.6,-35.57,148.29,148.9,29.28
176.55,464.0,9500.0,-14682.0,-4.51,-35.53,147.1,146.24,29.65
176.63,462.0,10412.0,-14032.0,-4.66,-35.76,143.42,143.02,40.2
176.71,400.0,11304.0,-13194.0,-4.53,-35.6,139.41,140.18,40.57
176.79,414.0,11776.0,-12664.0,-4.74,-35.86,137.08,137.36,40.94
176.87,434.0,12312.0,-12204.0,-4.47,-35.61,134.75,134.59,41.3
176.95,352.0,13274.0,-10962.0,-4.41,-35.54,129.55,131.39,51.72
177.03,426.0,13138.0,-11054.0,-5.11,-36.34,130.08,128.66,52.08
177.11,366.0,14110.0,-9686.0,-4.52,-35.66,124.47,125.76,52.42
177.19,356.0,14616.0,-8820.0,-4.34,-35.57,121.11,122.85,52.78
177.27,352.0,15036.0,-7960.0,-4.66,-36.1,117.9,119.53,63.32
177.35,378.0,15068.0,-7804.0,-4.29,-35.82,117.38,116.82,63.69
177.43,340.0,15572.0,-6248.0,-4.35,-35.84,111.86,113.88,64.04
177.5,374.0,15670.0,-6116.0,-4.76,-36.39,111.32,111.09,64.4
177.59,372.0,16072.0,-4610.0,-4.19,-35.97,106.0,107.58,74.68
177.67,420.0,16026.0,-4364.0,-4.44,-36.3,105.23,104.81,75.03
177.75,436.0,16198.0,-3706.0,-4.57,-36.41,102.89,102.07,75.37
177.82,404.0,16198.0,-2902.0,-4.53,-36.31,100.16,99.34,75.72
177.91,394.0,16316.0,-1830.0,-4.37,-36.23,96.4,96.03,85.77
177.99,384.0,16248.0,-732.0,-4.51,-36.35,92.58,93.26,86.1
178.06,432.0,16274.0,106.0,-4.27,-36.14,89.63,90.52,86.43
178.13,438.0,16278.0,790.0,-3.98,-35.91,87.22,87.86,86.74
178.21,346.0,16210.0,1652.0,-4.31,-36.46,84.18,84.76,83.46
178.29,368.0,15920.0,2148.0,-4.41,-36.6,82.32,82.07,83.11
178.36,400.0,15726.0,2866.0,-4.34,-36.5,79.67,79.4,82.75
178.43,370.0,15522.0,3634.0,-4.42,-36.57,76.82,76.71,82.37
178.51,384.0,15152.0,4696.0,-4.32,-36.46,72.78,73.83,72.87
178.58,342.0,15044.0,5002.0,-4.28,-36.49,71.61,71.17,72.5
178.66,374.0,14676.0,5844.0,-4.34,-36.52,68.29,68.46,72.14
178.73,350.0,14250.0,6620.0,-4.34,-36.53,65.08,65.7,71.79
178.81,382.0,13700.0,7372.0,-4.35,-36.69,61.72,62.62,62.19
178.89,336.0,13542.0,7806.0,-4.2,-36.6,60.04,59.92,61.83
178.96,394.0,12930.0,8688.0,-4.15,-36.54,56.1,57.12,61.49
179.03,376.0,12402.0,9048.0,-4.22,-36.7,53.89,54.36,61.14
179.11,396.0,12020.0,9698.0,-4.32,-36.91,51.1,51.34,51.61
179.19,338.0,11634.0,10092.0,-3.92,-36.53,49.06,48.68,51.26
179.26,386.0,11084.0,10562.0,-4.28,-36.86,46.38,45.96,50.92
179.34,340.0,10232.0,11260.0,-4.09,-36.64,42.26,43.13,50.59
179.42,400.0,9688.0,11866.0,-3.91,-36.69,39.23,39.75,40.68
179.49,384.0,8930.0,12280.0,-4.3,-37.11,36.02,36.94,40.33
179.57,348.0,8406.0,12646.0,-4.12,-36.99,33.61,34.16,39.99
179.64,410.0,7722.0,13094.0,-3.68,-36.58,30.53,31.38,39.63
179.72,358.0,7210.0,13278.0,-4.27,-37.2,28.5,28.5,29.82
179.79,390.0,6442.0,13608.0,-4.25,-37.19,25.33,25.72,29.45
179.87,406.0,5682.0,13992.0,-4.06,-37.02,22.1,22.91,29.1
179.94,326.0,5322.0,14106.0,-3.98,-37.0,20.67,20.22,28.75
180.02,424.0,4234.0,14188.0,-4.37,-37.39,16.62,17.19,18.94
180.09,376.0,4034.0,14482.0,-4.34,-37.39,15.57,14.53,18.57
180.17,384.0,2912.0,14636.0,-3.98,-36.96,11.25,11.75,18.22
180.24,412.0,2032.0,14858.0,-4.01,-37.02,7.79,8.9,17.86
180.32,424.0,1696.0,14844.0,-4.14,-37.23,6.52,6.11,8.12
180.39,444.0,408.0,14794.0,-4.15,-37.22,1.58,3.32,7.76
180.46,386.0,8.0,15010.0,-4.03,-37.22,0.03,0.67,7.39
180.53,456.0,-756.0,14866.0,-4.09,-37.32,-2.91,-1.93,7.05
180.61,456.0,-1714.0,14964.0,-3.97,-37.47,-6.53,-5.36,-2.37
180.68,370.0,-2072.0,14780.0,-3.72,-37.29,-7.98,-8.13,-2.74
180.76,428.0,-3038.0,14722.0,-4.29,-37.85,-11.66,-11.02,-3.09
180.83,454.0,-3622.0,14732.0,-4.06,-37.67,-13.81,-13.91,-3.45
180.92,430.0,-4204.0,14308.0,-4.0,-37.71,-16.37,-17.15,-13.64
181.0,430.0,-4920.0,14276.0,-3.89,-37.56,-19.02,-20.0,-14.0
181.08,486.0,-5762.0,13968.0,-4.15,-37.75,-22.42,-22.9,-14.35
181.15,504.0,-6674.0,13630.0,-3.89,-37.46,-26.09,-25.85,-14.68
181.24,522.0,-7606.0,13078.0,-4.17,-37.63,-30.18,-28.99,-25.15
181.32,530.0,-7834.0,12882.0,-3.97,-37.5,-31.31,-31.86,-25.52
181.39,464.0,-8360.0,12704.0,-3.99,-37.49,-33.35,-34.67,-25.86
181.47,510.0,-9122.0,12268.0,-3.77,-37.17,-36.63,-37.49,-26.21
181.56,504.0,-10024.0,11634.0,-3.98,-37.03,-40.75,-40.32,-36.6
181.64,508.0,-10614.0,11182.0,-3.99,-37.06,-43.51,-43.27,-36.97
181.72,502.0,-10994.0,10678.0,-4.0,-37.09,-45.84,-46.17,-37.32
181.79,476.0,-11656.0,10200.0,-3.75,-36.81,-48.81,-49.06,-37.67
181.88,548.0,-12026.0,9890.0,-4.11,-37.09,-50.57,-51.88,-48.18
181.95,494.0,-12546.0,9274.0,-3.95,-36.83,-53.53,-54.64,-48.53
182.03,516.0,-13030.0,8498.0,-4.25,-37.05,-56.89,-57.47,-48.9
182.11,452.0,-13686.0,7728.0,-4.07,-36.82,-60.55,-60.37,-49.26
182.2,536.0,-14054.0,7118.0,-4.24,-37.05,-63.14,-63.53,-59.94
182.27,480.0,-14456.0,6756.0,-4.0,-36.78,-64.95,-66.28,-60.3
182.35,542.0,-14776.0,5704.0,-4.27,-36.97,-68.89,-69.14,-60.67
182.43,530.0,-15174.0,5014.0,-4.05,-36.73,-71.71,-71.98,-61.04
182.52,542.0,-15452.0,4364.0,-4.07,-36.7,-74.23,-75.02,-71.7
182.59,532.0,-15576.0,4006.0,-4.4,-36.98,-75.58,-77.72,-72.05
182.67,582.0,-15920.0,2710.0,-4.29,-36.73,-80.34,-80.56,-72.43
182.75,512.0,-16220.0,1906.0,-4.14,-36.56,-83.3,-83.41,-72.81
182.84,566.0,-16270.0,1124.0,-4.17,-36.54,-86.05,-86.42,-83.32
182.91,590.0,-16344.0,474.0,-4.46,-36.81,-88.34,-89.22,-83.67
182.99,552.0,-16418.0,-126.0,-4.34,-36.63,-90.44,-91.9,-84.02
183.07,562.0,-16402.0,-1136.0,-4.17,-36.36,-93.96,-94.67,-84.37
183.16,522.0,-16372.0,-1998.0,-4.39,-36.25,-96.96,-97.5,-83.89
183.24,558.0,-16460.0,-3098.0,-4.3,-36.13,-100.66,-100.38,-83.54
183.32,606.0,-16316.0,-3664.0,-4.21,-36.06,-102.66,-103.26,-83.19
183.4,564.0,-16154.0,-4970.0,-4.63,-36.43,-107.1,-106.3,-82.84
183.49,618.0,-15794.0,-5498.0,-4.28,-36.06,-109.19,-109.29,-71.71
183.57,506.0,-15764.0,-6306.0,-4.39,-36.16,-111.8,-112.2,-71.34
183.65,608.0,-15310.0,-7280.0,-4.44,-36.19,-115.43,-115.17,-70.97
183.73,570.0,-15086.0,-8020.0,-4.45,-36.21,-118.0,-118.1,-70.62
183.82,646.0,-14540.0,-8964.0,-4.37,-36.19,-121.65,-121.32,-59.41
183.9,552.0,-14364.0,-9566.0,-4.44,-36.27,-123.66,-124.22,-59.01
183.98,640.0,-13656.0,-10376.0,-4.46,-36.26,-127.23,-127.17,-58.63
184.06,506.0,-13520.0,-11012.0,-4.48,-36.28,-129.16,-130.06,-58.24
184.15,578.0,-12692.0,-11772.0,-4.54,-36.31,-132.85,-133.16,-47.06
184.23,548.0,-12446.0,-12358.0,-4.6,-36.34,-134.8,-136.02,-46.68
184.31,520.0,-11374.0,-12986.0,-4.85,-36.49,-138.79,-139.0,-46.3
184.39,564.0,-10742.0,-13778.0,-4.51,-36.14,-142.06,-141.99,-45.92
184.48,556.0,-10100.0,-14334.0,-4.44,-35.99,-144.83,-145.13,-34.47
184.57,504.0,-9392.0,-14846.0,-4.58,-36.11,-147.68,-148.07,-34.09
184.65,582.0,-8832.0,-15452.0,-4.63,-36.13,-150.25,-150.94,-33.71
184.73,504.0,-7586.0,-15886.0,-4.79,-36.25,-154.47,-153.94,-33.36
184.81,534.0,-7234.0,-16154.0,-4.65,-36.04,-155.88,-156.74,-22.09
184.9,500.0,-6458.0,-16520.0,-4.4,-35.73,-158.65,-159.55,-21.71
184.98,490.0,-5146.0,-16974.0,-4.55,-35.81,-163.13,-162.53,-21.33
185.06,518.0,-4062.0,-17310.0,-4.73,-36.04,-166.79,-165.59,-20.95
185.14,478.0,-3968.0,-17364.0,-4.64,-35.89,-167.13,-168.35,-9.8
185.22,498.0,-2712.0,-17508.0,-4.37,-35.54,-171.19,-171.2,-9.44
185.3,484.0,-1926.0,-17790.0,-4.85,-36.02,-173.82,-174.06,-9.07
185.38,478.0,-878.0,-17738.0,-4.69,-35.83,-177.17,-176.96,-8.72
185.47,442.0,-292.0,-17792.0,-5.19,-36.15,-179.06,-179.8,2.4
185.55,474.0,842.0,-17742.0,-4.69,-35.6,177.28,177.41,2.79
185.63,476.0,1868.0,-17710.0,-4.5,-35.43,173.98,174.69,3.15
185.7,478.0,2348.0,-17616.0,-4.99,-35.97,172.41,172.0,3.51
185.78,492.0,3528.0,-17420.0,-4.83,-35.95,168.55,168.85,13.99
185.86,458.0,4512.0,-17178.0,-4.53,-35.67,165.28,166.03,14.36
185.94,388.0,5012.0,-16986.0,-4.76,-35.95,163.56,163.29,14.73
186.01,428.0,6296.0,-16564.0,-4.64,-35.81,159.19,160.4,15.11
186.1,398.0,7254.0,-16160.0,-4.69,-36.02,155.83,157.05,25.8
186.18,426.0,7584.0,-15916.0,-4.84,-36.23,154.52,154.28,26.19
186.26,422.0,8730.0,-15364.0,-4.73,-36.11,150.39,151.41,26.55
186.33,382.0,9330.0,-14970.0,-4.63,-36.07,148.07,148.59,26.92
186.42,428.0,9850.0,-14592.0,-4.95,-36.63,145.98,145.26,37.59
186.5,386.0,10476.0,-13908.0,-4.81,-36.45,143.01,142.49,37.97
186.58,416.0,11182.0,-13278.0,-4.6,-36.2,139.9,139.68,38.36
186.66,338.0,12036.0,-12566.0,-4.76,-36.35,136.23,136.79,38.73
186.74,374.0,12754.0,-11604.0,-4.62,-36.34,132.3,133.43,49.34
186.82,428.0,12828.0,-11570.0,-4.51,-36.3,132.05,130.69,49.71
186.9,342.0,14012.0,-9958.0,-4.85,-36.55,125.4,127.65,50.06
186.98,380.0,13966.0,-9912.0,-4.63,-36.48,125.36,124.88,50.42
187.06,390.0,14478.0,-8768.0,-4.71,-36.35,121.2,121.99,61.07
187.14,358.0,14834.0,-8306.0,-4.56,-36.25,119.25,119.2,61.44
187.21,386.0,15340.0,-7248.0,-4.57,-36.26,115.29,116.31,61.8
187.29,364.0,15256.0,-7098.0,-4.45,-36.21,114.95,113.64,62.17
187.37,362.0,15694.0,-5736.0,-4.34,-36.12,110.08,110.57,72.29
187.45,350.0,16110.0,-5334.0,-4.47,-36.28,108.32,107.82,72.64
187.53,402.0,16078.0,-4068.0,-4.27,-36.04,104.2,104.96,73.0
187.6,486.0,15994.0,-3254.0,-4.65,-36.49,101.5,102.09,73.35
187.69,434.0,16292.0,-2784.0,-4.47,-36.7,99.7,98.59,83.59
187.76,378.0,16260.0,-1534.0,-4.31,-36.47,95.39,95.82,83.94
187.84,370.0,16370.0,-872.0,-4.36,-36.55,93.05,93.08,84.3
187.91,348.0,16292.0,-208.0,-4.33,-36.52,90.73,90.41,84.63
187.99,358.0,16210.0,582.0,-4.61,-36.71,87.94,87.7,85.6
188.06,464.0,16134.0,1230.0,-4.44,-36.53,85.64,85.1,85.27
188.14,268.0,15878.0,2190.0,-4.51,-36.56,82.15,82.38,84.93
188.21,514.0,15480.0,3120.0,-3.99,-36.06,78.6,79.61,84.59
188.29,416.0,15498.0,3718.0,-4.42,-36.58,76.51,76.69,74.97
188.36,410.0,15276.0,4546.0,-4.48,-36.66,73.43,73.93,74.62
188.44,406.0,14802.0,5220.0,-4.4,-36.62,70.57,71.17,74.27
188.51,384.0,14634.0,5754.0,-4.3,-36.55,68.54,68.47,73.92
188.59,454.0,14030.0,6880.0,-4.25,-36.67,63.88,65.24,64.18
188.66,286.0,13736.0,7604.0,-4.07,-36.58,61.03,62.41,63.82
188.74,434.0,13354.0,8040.0,-4.27,-36.89,58.95,59.62,63.46
188.81,426.0,12688.0,8576.0,-4.15,-36.81,55.94,56.81,63.11
188.89,424.0,12448.0,9308.0,-4.18,-37.02,53.21,53.7,53.44
188.96,390.0,12016.0,9696.0,-4.07,-36.95,51.1,50.99,53.08
189.04,328.0,11236.0,10612.0,-4.42,-37.29,46.64,48.09,52.71
189.11,416.0,10750.0,10742.0,-4.23,-37.21,45.02,45.27,52.35
189.2,374.0,10224.0,11472.0,-4.08,-37.4,41.71,41.64,42.29
189.27,402.0,9694.0,11734.0,-4.24,-37.55,39.56,38.88,41.96
189.35,372.0,9012.0,12218.0,-4.34,-37.62,36.41,36.12,41.61
189.42,376.0,8246.0,12690.0,-4.31,-37.56,33.02,33.32,41.23
189.5,376.0,7532.0,12916.0,-3.98,-37.23,30.25,30.49,31.33
189.57,396.0,6910.0,13420.0,-4.35,-37.62,27.24,27.67,30.97
189.65,394.0,5970.0,13794.0,-4.28,-37.58,23.4,24.77,30.61
189.72,402.0,5494.0,13976.0,-3.96,-37.36,21.46,21.96,30.24
189.8,410.0,4438.0,14404.0,-4.27,-37.92,17.12,18.58,20.37
189.87,448.0,3822.0,14570.0,-4.08,-37.83,14.7,15.7,19.99
189.95,358.0,3048.0,14830.0,-4.11,-37.93,11.61,12.78,19.63
190.02,414.0,2602.0,14772.0,-4.02,-37.93,9.99,9.98,19.25
190.1,410.0,1408.0,14834.0,-4.31,-38.32,5.42,6.8,9.44
190.17,488.0,1174.0,15002.0,-4.32,-38.42,4.47,4.13,9.06
190.24,424.0,632.0,15012.0,-3.87,-37.94,2.41,1.53,8.69
190.31,416.0,-288.0,15062.0,-4.5,-38.5,-1.1,-1.14,8.31
190.39,458.0,-1088.0,14838.0,-4.12,-38.06,-4.19,-4.09,-1.19
190.46,462.0,-1976.0,14928.0,-4.15,-38.09,-7.54,-6.98,-1.56
190.54,408.0,-2526.0,14818.0,-4.15,-38.13,-9.67,-9.82,-1.94
190.61,460.0,-3634.0,14596.0,-4.5,-38.47,-13.98,-12.81,-2.31
190.7,458.0,-4252.0,14508.0,-3.97,-37.97,-16.33,-15.98,-12.61
190.77,480.0,-4896.0,14220.0,-4.13,-38.15,-19.0,-18.96,-12.99
190.85,510.0,-5624.0,14010.0,-3.86,-37.89,-21.87,-21.91,-13.35
190.93,434.0,-6380.0,13746.0,-4.15,-38.17,-24.9,-24.89,-13.71
191.02,482.0,-7434.0,13096.0,-3.82,-37.64,-29.58,-27.99,-24.23
191.09,480.0,-7636.0,13200.0,-4.25,-38.17,-30.05,-30.9,-24.59
